id, out-degree, degree centrality, betweeneess, eigenvector, pagerank, activated_source,{activated_list}
400,1,1,0.,0.,0.00018766598240499435,0,{400}
401,1,5,7.942344662755226,0.00011147378381338419,0.00028785370704942375,0,{401}
402,24,49,5301.638545422118,0.002543008824496575,0.0012279057655605128,2,{379, 401, 402}
403,1,1,0.,0.,0.00018766598240499435,0,{403}
404,0,2,0.,0.,0.00019265272807466073,0,{404}
405,7,94,3303.5084829658012,0.010489786406700684,0.003587603664481009,0,{405}
406,16,17,31.42812978277803,0.0000226396076883662,0.00020390274462491978,0,{406}
407,0,1,0.,0.,0.00019771886437690324,0,{407}
408,0,1,0.,0.,0.00019771886437690324,0,{408}
409,15,17,15.54915682348916,0.00004420672773234685,0.00021400558535706717,0,{409}
410,36,39,1722.356547323103,0.0002870547080464059,0.00023710318494103217,0,{410}
411,0,1,0.,0.,0.00019113273581441358,0,{411}
412,0,0,0.,0.,0.00018766598240499435,0,{412}
413,0,0,0.,0.,0.00018766598240499435,0,{413}
414,2,2,0.,0.,0.00018766598240499435,0,{414}
415,6,8,134.50410009625654,0.0000102433875500655,0.00021869480204890555,0,{415}
416,8,8,0.,0.,0.00018766598240499435,0,{416}
417,73,125,4620.101582036614,0.0059953549083009506,0.0015272986474063341,1,{143, 417}
418,24,26,1033.8148327709926,0.0010329515271149505,0.00037753425233059555,1,{158, 418}
419,3,3,0.,0.,0.00018766598240499435,0,{419}
420,4,6,33.022110042475354,0.00001818722318053385,0.0002257487455253407,0,{420}
421,5,5,0.,0.,0.00018766598240499435,0,{421}
422,8,11,36.44229992259912,6.529085442279525e-6,0.0001968858264729789,0,{422}
423,0,0,0.,0.,0.00018766598240499435,0,{423}
424,1,3,0.,2.033915088539418e-6,0.0005243830726926153,1,{424, 671}
425,0,0,0.,0.,0.00018766598240499435,0,{425}
426,2,4,0.,0.000021338500319227025,0.0002859215239275821,0,{426}
427,9,12,966.8897571085758,0.000017047924605549477,0.00022039210127817026,0,{427}
428,7,7,0.,0.,0.00018766598240499435,0,{428}
429,0,3,0.,0.,0.00020217778640225278,0,{429}
430,0,0,0.,0.,0.00018766598240499435,0,{430}
431,36,87,5008.714119804919,0.0033806397322702075,0.0025084135370001324,0,{431}
432,10,34,152.0299465318228,0.0019817415417215305,0.0004995215287163829,0,{432}
433,0,0,0.,0.,0.00018766598240499435,0,{433}
434,45,159,11241.593787029153,0.007564060655917777,0.004154896955609213,6,{66, 77, 97, 311, 358, 419, 434}
435,0,0,0.,0.,0.00018766598240499435,0,{435}
436,24,33,458.750980558659,0.0014577655622903859,0.000500711793156979,0,{436}
437,1,1,0.,0.,0.00018766598240499435,0,{437}
438,12,18,605.1570788397911,0.00021821826894043595,0.00037273515084450774,0,{438}
439,3,5,10.700097294051101,0.00018587888800222196,0.00021894427673126737,0,{439}
440,5,7,1035.7669643311665,0.00017762702622129876,0.0003140644175405505,0,{440}
441,17,78,704.9075390288776,0.009221519143565046,0.002612916156273282,2,{353, 441, 466}
442,0,15,0.,0.,0.001900755900021982,0,{442}
443,0,15,0.,0.,0.0009934380971401548,0,{443}
444,16,17,3.7461343859270255,0.0001101765518236367,0.0001971910407325864,0,{444}
445,1,1,0.,0.,0.00018766598240499435,0,{445}
446,3,36,24.150248828343372,0.003592531126608714,0.0010743100286597983,1,{53, 446}
447,0,0,0.,0.,0.00018766598240499435,0,{447}
448,6,7,25.823584156460413,0.0006234413965087282,0.00023460767331298085,0,{448}
449,27,40,760.4620129545266,0.0003328202665461813,0.0003740264956098811,0,{449}
450,1,2,0.,0.000041806560094149993,0.0002050341192886667,0,{450}
451,11,12,6.316241278238464,6.581689203381687e-6,0.0001975827311085686,0,{451}
452,4,8,15.25303876981912,0.00002342160155357557,0.00023850912628805757,0,{452}
453,9,34,184.57245831220538,0.002687709340743454,0.0025395618155814714,0,{453}
454,140,179,45895.51528200132,0.0037924848640878256,0.0015688330427059143,2,{41, 454, 625}
455,0,0,0.,0.,0.00018766598240499435,0,{455}
456,0,0,0.,0.,0.00018766598240499435,0,{456}
457,0,0,0.,0.,0.00018766598240499435,0,{457}
458,0,0,0.,0.,0.00018766598240499435,0,{458}
459,0,0,0.,0.,0.00018766598240499435,0,{459}
460,66,110,6126.401846616942,0.007690313891999976,0.0018590044540656202,0,{460}
461,20,57,1433.989461366774,0.005001584772033197,0.0016330593592348182,1,{152, 461}
462,0,1,0.,0.,0.0003136550736701425,0,{462}
463,0,0,0.,0.,0.00018766598240499435,0,{463}
464,0,0,0.,0.,0.00018766598240499435,0,{464}
465,24,57,179.80327902653022,0.004281266009705546,0.001323956927347086,0,{465}
466,3,5,0.5907128933444723,0.00011749618152145936,0.00020329275322544398,0,{466}
467,54,89,28259.44966448442,0.004464068755803951,0.0014316320210343047,0,{467}
468,70,112,3945.5500507051033,0.004757361354222645,0.0018934515935146194,0,{468}
469,63,68,448.5383454083326,0.0006296446815580491,0.0002704061999046678,0,{469}
470,3,3,0.,0.,0.00018766598240499435,0,{470}
471,0,3,0.,0.,0.0002671617357823269,0,{471}
472,32,60,1292.752957192471,0.004104847043119346,0.0012297732599298537,0,{472}
473,0,0,0.,0.,0.00018766598240499435,0,{473}
474,1,1,0.,0.,0.00018766598240499435,0,{474}
475,12,17,195.0568077083023,0.00013754630756760756,0.00026990419297925645,0,{475}
476,0,0,0.,0.,0.00018766598240499435,0,{476}
477,55,79,5467.733345659883,0.0024198259383390874,0.0008228660613037608,1,{365, 477}
478,0,0,0.,0.,0.00018766598240499435,0,{478}
479,33,38,116.77523327054931,0.00020854252285017273,0.00023999762843825666,0,{479}
480,24,72,4288.200877359888,0.006400248822121776,0.002310913584324349,1,{480, 1225}
481,21,23,1043.635032408571,0.00004731380511453006,0.00020953088402920605,0,{481}
482,0,0,0.,0.,0.00018766598240499435,0,{482}
483,10,127,10255.277059224756,0.009561550236508131,0.0035254663699662053,1,{267, 483}
484,30,42,452.223186604817,0.0011925344069312895,0.0003520239471112736,0,{484}
485,0,0,0.,0.,0.00018766598240499435,0,{485}
486,0,0,0.,0.,0.00018766598240499435,0,{486}
487,1,2,958.,0.,0.00034718207072412027,1,{400, 487}
488,0,3,0.,0.,0.0003679068047522961,2,{245, 488, 540}
489,47,92,3091.0234455591713,0.006079978615249967,0.0016081751226867723,0,{489}
490,20,87,1302.1282030548773,0.0033340002732549644,0.0030739275662657025,1,{419, 490}
491,1,2,0.,4.934258864570754e-6,0.0001902392450650775,0,{491}
492,82,132,8810.43565174906,0.006634556397990169,0.0017786796343433329,0,{492}
493,48,171,8266.212224371426,0.01194365400069485,0.0042456898556767495,1,{493, 684}
494,3,4,0.,0.00011017655182363668,0.0001971910407325864,0,{494}
495,34,102,2980.757148349864,0.006142995031772599,0.0017803884094189592,2,{92, 356, 495}
496,3,3,0.,0.,0.00018766598240499435,0,{496}
497,0,1,0.,0.,0.0001971910407325864,0,{497}
498,13,21,239.33058764711097,0.00022271570309833954,0.0002392914278728648,0,{498}
499,7,7,0.,0.,0.00018766598240499435,0,{499}
500,1,10,63.428715619908864,0.00012819343904886416,0.0004331992485721109,0,{500}
501,30,35,3973.83768111802,0.00018534077879807197,0.00037076157093452123,1,{110, 501}
502,1,1,0.,0.,0.00018766598240499435,0,{502}
503,14,19,1370.762535886257,0.0002832216726073694,0.00031648148638531795,1,{280, 503}
504,6,6,0.,0.,0.00018766598240499435,0,{504}
505,4,5,1.8465281989769164,0.00011017655182363672,0.0001971910407325864,0,{505}
506,1,1,0.,0.,0.00018766598240499435,0,{506}
507,3,4,0.,1.11586777439092e-6,0.00020375367259104616,0,{507}
508,47,57,8541.649494505804,0.0008112122427571073,0.00042041499143515026,0,{508}
509,1,1,0.,0.,0.00018766598240499435,0,{509}
510,0,0,0.,0.,0.00018766598240499435,0,{510}
511,8,8,0.,0.,0.00018766598240499435,0,{511}
512,131,151,16459.32247713146,0.0020326655879670716,0.0008121099832436003,0,{512}
513,0,2,0.,0.,0.0002177430542660184,0,{513}
514,0,103,0.,0.,0.005176487412077218,4,{5, 175, 311, 514, 588}
515,31,34,1969.340234338184,0.00003172405608720743,0.00026048454796558573,1,{515, 540}
516,1,1,0.,0.,0.00018766598240499435,0,{516}
517,4,16,33.33913482912383,0.0016689711769069793,0.0004634111164930725,0,{517}
518,4,4,0.,0.,0.00018766598240499435,0,{518}
519,5,43,12879.726351574038,0.0028518595544972693,0.0015721595413081652,2,{519, 679, 1225}
520,0,0,0.,0.,0.00018766598240499435,0,{520}
521,4,6,0.8640787960909913,0.000013273566482321885,0.00019583751487357108,0,{521}
522,0,0,0.,0.,0.00018766598240499435,0,{522}
523,0,1,0.,0.,0.0001970492817178841,0,{523}
524,109,126,12310.712060216412,0.00125721925436688,0.0006075305760212046,0,{524}
525,7,7,0.,0.,0.00018766598240499435,0,{525}
526,0,0,0.,0.,0.00018766598240499435,0,{526}
527,3,5,0.7424053356282272,0.0003158062432396199,0.00026704080846489894,0,{527}
528,0,0,0.,0.,0.00018766598240499435,0,{528}
529,0,0,0.,0.,0.00018766598240499435,0,{529}
530,0,4,0.,0.,0.00022357667870549877,0,{530}
531,0,0,0.,0.,0.00018766598240499435,0,{531}
532,8,10,8.278591907189048,0.00006145171128796748,0.00020190686467438514,0,{532}
533,0,0,0.,0.,0.00018766598240499435,0,{533}
534,1,2,954.9999999999998,3.200770209182062e-6,0.00027147217663819065,1,{193, 534}
535,32,144,6321.00339522353,0.012797236938666336,0.006227257668745605,4,{53, 194, 239, 446, 535}
536,33,40,141.5558724217523,0.0003447153417094037,0.00026735246738879205,0,{536}
537,2,2,0.,0.,0.00018766598240499435,0,{537}
538,6,7,3.1645770895770893,0.0001336348011538318,0.00021139461029392296,0,{538}
539,24,85,5947.7892469346925,0.0017235125554780704,0.0018940936841044364,0,{539}
540,3,3,0.,0.,0.00018766598240499435,0,{540}
541,3,7,10.156771725648138,0.00035895302222084817,0.0003519092554564746,0,{541}
542,0,1,0.,0.,0.00020632654858600947,0,{542}
543,1,1,0.,0.,0.00018766598240499435,0,{543}
544,3,27,707.8760985716189,0.0015318967122726597,0.0018697563715001375,13,{12, 32, 45, 69, 235, 250, 310, 364, 388, 427, 544, 564, 1021, 1440}
545,0,0,0.,0.,0.00018766598240499435,0,{545}
546,0,0,0.,0.,0.00018766598240499435,0,{546}
547,45,141,15092.321677960515,0.010333535011139013,0.00398635166211812,2,{312, 547, 1071}
548,0,6,0.,0.,0.00034159816969605135,1,{548, 896}
549,2,7,14.063827966755369,0.0002803480591697617,0.00024883499337127534,0,{549}
550,4,10,2.85607855176958,0.00036356765753837094,0.00023156894327652563,0,{550}
551,1,6,0.,0.0005883007244853723,0.00026195967846055453,0,{551}
552,0,0,0.,0.,0.00018766598240499435,0,{552}
553,3,5,44.22343929502282,0.00002295173208520223,0.00024752352352800413,1,{34, 553}
554,1,2,6.061460654982259,0.000011139735117424882,0.0001971961351172007,0,{554}
555,6,6,0.,0.,0.00018766598240499435,0,{555}
556,33,39,1060.7245789244726,0.0007233659153676829,0.00039319837873401294,2,{34, 553, 556}
557,0,0,0.,0.,0.00018766598240499435,0,{557}
558,0,0,0.,0.,0.00018766598240499435,0,{558}
559,49,56,2254.2203429860783,0.0004818483215700383,0.0003333426040640371,0,{559}
560,35,44,314.68245319415183,0.0007761539367769665,0.0003155885418118328,0,{560}
561,43,74,3107.6256860850945,0.002958934659686399,0.000879739613593486,0,{561}
562,12,14,2.2964874657170053,0.0001042528347331841,0.00020870452281623146,0,{562}
563,12,87,2849.732591710623,0.010677414019023982,0.003110766978435221,0,{563}
564,3,75,3870.3373486733485,0.004156170940114121,0.0032899266472668806,13,{12, 32, 45, 69, 235, 250, 310, 364, 388, 427, 544, 564, 1021, 1440}
565,0,0,0.,0.,0.00018766598240499435,0,{565}
566,50,91,1841.8962477020928,0.006420116401247499,0.0016080514086558447,0,{566}
567,19,22,1049.1251413178582,0.00019084144661553034,0.0002177043122454402,0,{567}
568,83,89,28400.1234513215,0.0001698465031772862,0.0002512715243006016,0,{568}
569,0,0,0.,0.,0.00018766598240499435,0,{569}
570,51,116,3012.212370901625,0.007697787253184337,0.0018117512344523838,0,{570}
571,0,0,0.,0.,0.00018766598240499435,0,{571}
572,4,37,1479.5115217950104,0.0013857979328093205,0.000604675517209308,0,{572}
573,29,32,191.87229751474607,0.0003951391837751,0.00044399688665334644,0,{573}
574,61,104,14388.689481182979,0.0036446116138501724,0.0013391699697835535,3,{222, 287, 541, 574}
575,15,60,8330.670071847324,0.0022458533281749012,0.0012056272607808899,4,{130, 439, 470, 575, 683}
576,0,0,0.,0.,0.00018766598240499435,0,{576}
577,9,48,84.56159128375323,0.006255874253958335,0.0012834104065710336,0,{577}
578,3,5,0.3544019281878379,0.00016384411388717715,0.00021548350208827177,0,{578}
579,21,68,725.2691384167091,0.004760534619540723,0.001108155575957008,0,{579}
580,4,5,0.,0.0006234413965087282,0.00022090207016978037,0,{580}
581,0,0,0.,0.,0.00018766598240499435,0,{581}
582,0,0,0.,0.,0.00018766598240499435,0,{582}
583,12,13,958.0000000000001,0.0006234413965087282,0.00036942450560164413,1,{269, 583}
584,1,3,58.214584096643904,7.833944574786776e-7,0.0001984764151466367,0,{584}
585,59,91,6144.709777715185,0.004138883333337485,0.001138601660179512,0,{585}
586,0,0,0.,0.,0.00018766598240499435,0,{586}
587,13,20,567.8109237614457,0.0004151552373916035,0.0002803976001360603,0,{587}
588,1,21,4.731252188963975,0.,0.0008064300994245318,0,{588}
589,27,43,1114.6481391346135,0.0012561616109957312,0.000501783896022576,1,{255, 589}
590,11,12,1.796329394799883,0.0003002024520801772,0.0002629637410760018,0,{590}
591,10,85,634.5001325093288,0.00841292353761168,0.0022772121867298597,1,{591, 1060}
592,0,0,0.,0.,0.00018766598240499435,0,{592}
593,0,0,0.,0.,0.00018766598240499435,0,{593}
594,0,0,0.,0.,0.00018766598240499435,0,{594}
595,0,2,0.,0.,0.00020990806241954671,0,{595}
596,28,40,884.4290469291972,0.00021040614641810933,0.0004799659973136884,0,{596}
597,4,7,273.2131222040557,5.334830533233057e-6,0.00023468842632571994,0,{597}
598,4,5,2.8745068476458653,0.000043510050571061074,0.00019628641036629094,0,{598}
599,0,0,0.,0.,0.00018766598240499435,0,{599}
600,11,15,4985.168986181117,0.00006806093003182566,0.00023874737446827928,0,{600}
601,2,2,0.,0.,0.00018766598240499435,0,{601}
602,24,28,198.19941968097484,0.00007593561687743476,0.00026481595650158763,0,{602}
603,1,11,1.392431588019823,0.,0.0003859481755767203,0,{603}
604,80,102,6432.106862757434,0.0016757516247144183,0.000488309867119167,0,{604}
605,8,10,46.94815499629544,0.0000663719363390233,0.00020426456695673293,0,{605}
606,0,0,0.,0.,0.00018766598240499435,0,{606}
607,0,0,0.,0.,0.00018766598240499435,0,{607}
608,0,0,0.,0.,0.00018766598240499435,0,{608}
609,0,56,0.,0.,0.00249049135428559,4,{321, 380, 609, 616, 622}
610,24,26,609.2492298530555,0.0002360987690448812,0.0003242318401816711,0,{610}
611,0,0,0.,0.,0.00018766598240499435,0,{611}
612,71,77,1901.9232884606897,0.0006065439985946154,0.00028765941477873486,0,{612}
613,4,4,0.,0.,0.00018766598240499435,0,{613}
614,5,5,0.,0.,0.00018766598240499435,0,{614}
615,72,116,20754.922682520988,0.005764954748452651,0.0018194926361323198,1,{280, 615}
616,1,1,0.,0.,0.00018766598240499435,0,{616}
617,11,11,0.,0.,0.00018766598240499435,0,{617}
618,94,97,28.786586673619134,0.000209628977940082,0.0002042145975397953,0,{618}
619,14,15,2.050467703360284,0.0003104218557859891,0.0002565358970176571,0,{619}
620,39,43,33.19073560852907,0.0002657786325109765,0.00022629066969982674,0,{620}
621,0,23,0.,0.,0.0004999905402528281,0,{621}
622,3,6,1994.048875685459,0.000018240363696741084,0.0005658617350961309,2,{321, 380, 622}
623,14,77,1417.3415648178639,0.007022830176399975,0.003839096399223818,3,{178, 301, 373, 623}
624,1,1,0.,0.,0.00018766598240499435,0,{624}
625,2,4,0.,0.00011347309071781813,0.0002395493039043218,0,{625}
626,10,10,0.,0.,0.00018766598240499435,0,{626}
627,0,0,0.,0.,0.00018766598240499435,0,{627}
628,1,1,0.,0.,0.00018766598240499435,0,{628}
629,0,0,0.,0.,0.00018766598240499435,0,{629}
630,0,0,0.,0.,0.00018766598240499435,0,{630}
631,35,37,160.17896370651502,0.0003371792795407646,0.00023517118378905323,0,{631}
632,0,1,0.,0.,0.000213212818479154,0,{632}
633,0,0,0.,0.,0.00018766598240499435,0,{633}
634,13,74,614.6946320770923,0.006703297550585604,0.0015713237142390402,0,{634}
635,6,6,0.,0.,0.00018766598240499435,0,{635}
636,0,0,0.,0.,0.00018766598240499435,0,{636}
637,7,28,1068.8739184777817,0.0020161511198499055,0.0010056828887303492,0,{637}
638,0,0,0.,0.,0.00018766598240499435,0,{638}
639,0,0,0.,0.,0.00018766598240499435,0,{639}
640,14,43,2940.9026076322857,0.0028232519433380506,0.0021874885733404246,3,{92, 338, 543, 640}
641,14,282,12082.111791206467,0.017195856844987926,0.012430375032285567,16,{69, 143, 166, 175, 194, 244, 309, 311, 365, 379, 470, 494, 507, 537, 578, 641, 680}
642,21,161,10803.17699176031,0.01321273196926853,0.005503942608020187,1,{445, 642}
643,2,2,0.,0.,0.00018766598240499435,0,{643}
644,82,169,14556.487182368777,0.011001443640585279,0.0035364750566218763,0,{644}
645,18,22,180.6484450314383,0.00027219556284401215,0.00026620065457312516,0,{645}
646,4,4,0.,0.,0.00018766598240499435,0,{646}
647,32,33,232.34758628124257,0.00025195546947372356,0.00022971152188835437,0,{647}
648,8,14,26.555353622658362,0.0001662086120954903,0.00024367644655446112,0,{648}
649,4,24,292.59147396903734,0.0015148322471085756,0.0004592727485672281,0,{649}
650,11,70,324.6077064348728,0.007624082638189311,0.002330136527141127,1,{275, 650}
651,0,1,0.,0.,0.00019363923761063644,0,{651}
652,15,15,0.,0.,0.00018766598240499435,0,{652}
653,2,5,0.12988441304815035,0.0005154483583014684,0.00023834108809031422,0,{653}
654,0,1,0.,0.,0.00020972406654408936,0,{654}
655,0,1,0.,0.,0.0002087246634668235,0,{655}
656,0,0,0.,0.,0.00018766598240499435,0,{656}
657,4,4,0.,0.,0.00018766598240499435,0,{657}
658,0,0,0.,0.,0.00018766598240499435,0,{658}
659,20,22,9374.325316198956,1.521891307382015e-7,0.00023653839425998268,0,{659}
660,27,39,116.68851816044416,0.0011279995701223681,0.000622936173992102,0,{660}
661,12,18,60.708046246171875,0.000035707736366542526,0.00024844124890176933,0,{661}
662,5,22,274.161860708341,0.0010890807592233195,0.0003778380806716468,0,{662}
663,0,0,0.,0.,0.00018766598240499435,0,{663}
664,50,132,7301.371734365803,0.007688114210007295,0.0031114911643531007,2,{192, 664, 704}
665,0,0,0.,0.,0.00018766598240499435,0,{665}
666,0,1,0.,0.,0.00034718207072412027,1,{182, 666}
667,6,7,7.129164265829107,0.00002262133842827975,0.00020218815594473397,0,{667}
668,5,5,0.,0.,0.00018766598240499435,0,{668}
669,49,111,5271.62179211913,0.007179064168722752,0.0019856169255448065,0,{669}
670,1,1,0.,0.,0.00018766598240499435,0,{670}
671,2,8,2005.6244504183094,0.00007001119621598796,0.0007772622004181585,1,{424, 671}
672,0,0,0.,0.,0.00018766598240499435,0,{672}
673,0,0,0.,0.,0.00018766598240499435,0,{673}
674,1,2,0.,0.000010192575008703414,0.00019764494400839895,0,{674}
675,56,89,3410.5848738617615,0.0035595247951050197,0.002497027324866645,5,{541, 675, 687, 722, 732, 1186}
676,62,98,6298.344071377819,0.006604178247327132,0.001653888739078484,0,{676}
677,4,36,564.4565046244115,0.003934071033384701,0.0026253930667459752,1,{373, 677}
678,0,0,0.,0.,0.00018766598240499435,0,{678}
679,3,8,74.20273581769555,0.00021370566794443887,0.0005329745383879028,0,{679}
680,2,3,0.,0.00007788326511419077,0.00019809329942630188,0,{680}
681,9,11,35.28392168986557,1.7490635787036672e-6,0.00022288084509246243,0,{681}
682,0,1,0.,0.,0.00026964085900985855,1,{76, 682}
683,6,6,0.,0.,0.00018766598240499435,0,{683}
684,2,3,48.98884811134429,3.3783642745531586e-6,0.00020061469066594092,0,{684}
685,8,8,0.,0.,0.00018766598240499435,0,{685}
686,0,2,0.,0.,0.00020747696390025516,0,{686}
687,2,106,1287.4984646368941,0.009736949549635972,0.003578962656635031,3,{541, 687, 722, 732}
688,38,44,37.87483555866929,0.000526019335568733,0.0002420747849613258,0,{688}
689,1,2,0.,0.0006234413965087282,0.00020989191105135962,0,{689}
690,0,1,0.,0.,0.00020972406654408936,0,{690}
691,9,9,0.,0.,0.00018766598240499435,0,{691}
692,0,0,0.,0.,0.00018766598240499435,0,{692}
693,6,43,449.99528323401927,0.003927311677495775,0.0009279498188960518,0,{693}
694,16,18,54.32938951275706,0.000013273566482321858,0.00019583751487357108,0,{694}
695,0,0,0.,0.,0.00018766598240499435,0,{695}
696,1,1,0.,0.,0.00018766598240499435,0,{696}
697,0,0,0.,0.,0.00018766598240499435,0,{697}
698,0,0,0.,0.,0.00018766598240499435,0,{698}
699,62,68,1464.929377308001,0.000561065334349855,0.0002668352143023128,0,{699}
700,0,1,0.,0.,0.00019809329942630188,0,{700}
701,1,1,0.,0.,0.00018766598240499435,0,{701}
702,16,18,77.9651745524417,0.00025198173307883475,0.00021325492808323165,0,{702}
703,27,41,90.92017355861368,0.002122252956250262,0.0004532685197810954,0,{703}
704,2,2,0.,0.,0.00018766598240499435,0,{704}
705,1,1,0.,0.,0.00018766598240499435,0,{705}
706,0,0,0.,0.,0.00018766598240499435,0,{706}
707,0,0,0.,0.,0.00018766598240499435,0,{707}
708,4,5,0.18382352941176472,0.000023566756600779374,0.00019526923255366665,0,{708}
709,4,4,0.,0.,0.00018766598240499435,0,{709}
710,0,0,0.,0.,0.00018766598240499435,0,{710}
711,21,21,0.,0.,0.00018766598240499435,0,{711}
712,7,59,484.3038502172521,0.0064302731539103136,0.001523192629096109,0,{712}
713,4,7,9.686487850740304,0.0000758323970045779,0.000330556241803776,0,{713}
714,11,30,52.36594490168982,0.0017755661290474573,0.00047735851145488343,0,{714}
715,5,5,0.,0.,0.00018766598240499435,0,{715}
716,1,1,0.,0.,0.00018766598240499435,0,{716}
717,0,1,0.,0.,0.0002511367992271955,1,{45, 717}
718,0,2,0.,0.,0.00021293594499533926,0,{718}
719,0,0,0.,0.,0.00018766598240499435,0,{719}
720,1,2,0.,6.992365061199038e-8,0.0002590985237716421,1,{5, 720}
721,6,7,2067.6818750065668,0.0000828501795683178,0.00045493312022308846,0,{721}
722,3,3,0.,0.,0.00018766598240499435,0,{722}
723,0,0,0.,0.,0.00018766598240499435,0,{723}
724,0,0,0.,0.,0.00018766598240499435,0,{724}
725,12,14,4.823435736317316,0.00007379257064849488,0.00020613282577910965,0,{725}
726,42,117,1342.421451187841,0.009325167593751581,0.0030986112402743428,0,{726}
727,26,62,1636.5459606353822,0.0045008358330225874,0.0017203051344053626,0,{727}
728,0,0,0.,0.,0.00018766598240499435,0,{728}
729,55,256,32659.92660533692,0.01535019357738793,0.010542307001882446,8,{34, 47, 159, 309, 470, 506, 614, 653, 729}
730,5,11,161.08196042330772,0.00010862509605354326,0.00041309210872522706,1,{426, 730}
731,7,11,116.05435087807379,0.000030167276777136486,0.00024097958651491256,0,{731}
732,2,2,0.,0.,0.00018766598240499435,0,{732}
733,0,0,0.,0.,0.00018766598240499435,0,{733}
734,0,0,0.,0.,0.00018766598240499435,0,{734}
735,11,14,3.1922273902512455,0.00005428297518849103,0.00020875487322695772,0,{735}
736,23,32,729.5306721593179,0.0005850258582613874,0.00028515419015550715,0,{736}
737,30,46,12136.066760614187,0.0006258863598190669,0.0009892898889020162,6,{6, 321, 380, 426, 622, 730, 737}
738,0,1,0.,0.,0.00019771886437690324,0,{738}
739,6,6,0.,0.,0.00018766598240499435,0,{739}
740,1,1,0.,0.,0.00018766598240499435,0,{740}
741,17,129,11561.658062491675,0.006225701374946213,0.004401920228505286,7,{17, 64, 308, 356, 419, 437, 701, 741}
742,0,0,0.,0.,0.00018766598240499435,0,{742}
743,23,27,33.60645320260367,0.0006328969579667618,0.0002749558193156947,0,{743}
744,1,3,16.3236840835809,0.00008649106671377514,0.0002581268245023441,0,{744}
745,1,3,0.7269823682897817,0.,0.0002554590176265068,1,{19, 745}
746,0,0,0.,0.,0.00018766598240499435,0,{746}
747,13,14,1023.3518157720591,0.00011017655182363676,0.0001971910407325864,0,{747}
748,0,0,0.,0.,0.00018766598240499435,0,{748}
749,5,5,0.,0.,0.00018766598240499435,0,{749}
750,0,0,0.,0.,0.00018766598240499435,0,{750}
751,0,0,0.,0.,0.00018766598240499435,0,{751}
752,0,0,0.,0.,0.00018766598240499435,0,{752}
753,0,0,0.,0.,0.00018766598240499435,0,{753}
754,69,142,28267.628929095416,0.00910197334934944,0.0029875554404892846,0,{754}
755,40,41,2.691517994004818,0.00011017655182363665,0.0001971910407325864,0,{755}
756,13,141,2229.460857891439,0.011719011795731819,0.0053741819511391575,2,{403, 494, 756}
757,1,1,0.,0.,0.00018766598240499435,0,{757}
758,0,1,0.,0.,0.0002156958635534318,0,{758}
759,0,0,0.,0.,0.00018766598240499435,0,{759}
760,5,5,0.,0.,0.00018766598240499435,0,{760}
761,2,2,0.,0.,0.00018766598240499435,0,{761}
762,72,141,13289.37642236899,0.0011558753549970144,0.0024522387255857263,0,{762}
763,7,13,205.5544236690142,0.00014458995115225592,0.00036176956119205253,0,{763}
764,14,64,1944.1991895498293,0.0007654190629901101,0.001637934855993496,0,{764}
765,74,78,2573.2974674988322,0.00008193032249024143,0.0004958226466751256,0,{765}
766,4,8,74.00619734832193,0.00007419551651346399,0.0002535935137164936,0,{766}
767,12,53,1507.3920014017758,0.0006203748564618531,0.002325434931400306,1,{767, 964}
768,11,17,2476.5286361371163,0.00005067371850817209,0.0003021911244742134,0,{768}
769,0,0,0.,0.,0.00018766598240499435,0,{769}
770,0,0,0.,0.,0.00018766598240499435,0,{770}
771,2,2,0.,0.,0.00018766598240499435,0,{771}
772,23,30,79.4702149857824,0.00007298313835105173,0.00030893745235463456,0,{772}
773,61,86,5692.877377774891,0.00036901819860536944,0.0008190186124007128,0,{773}
774,4,4,0.,0.,0.00018766598240499435,0,{774}
775,69,115,10802.191993557797,0.00028905034363862255,0.0012936702206529085,1,{775, 1305}
776,1,2,0.,0.00005089738934782641,0.00022912606844760751,0,{776}
777,44,53,1351.5254234754082,0.0002650482492307542,0.00039430172255560905,0,{777}
778,34,46,679.1149737891315,0.0001340181460826363,0.00038977188298010095,0,{778}
779,0,39,0.,0.,0.0009598977127025102,0,{779}
780,0,1,0.,0.,0.00022912606844760751,0,{780}
781,70,105,7968.247448456679,0.000492981217180669,0.0009268214704033905,0,{781}
782,8,44,1571.864610707943,0.001354364076777855,0.0017210531663144296,2,{312, 782, 1071}
783,0,0,0.,0.,0.00018766598240499435,0,{783}
784,5,7,4.745589819855142,0.00005479078846379949,0.0002388703658664082,0,{784}
785,0,0,0.,0.,0.00018766598240499435,0,{785}
786,7,34,231.57626107293845,0.0010265926223975896,0.002145034546406494,4,{786, 792, 858, 1176, 1356}
787,30,37,1597.9098062400071,0.00007580810878401641,0.0003334276385989084,0,{787}
788,30,34,123.32107050020271,0.000051982658984956316,0.0002795734838557516,0,{788}
789,0,0,0.,0.,0.00018766598240499435,0,{789}
790,3,3,0.,0.,0.00018766598240499435,0,{790}
791,11,13,1024.0777777777778,2.382191516427972e-6,0.00020200043505601403,0,{791}
792,2,34,23.124902264936328,0.000450666707146993,0.0011106904473125146,1,{792, 1176}
793,42,61,9945.338959873783,0.00011628967474973427,0.0006398185039659647,2,{793, 1213, 1305}
794,0,1,0.,0.,0.0005264947784336306,3,{794, 820, 821, 1183}
